"Strategia 1","Strategia 2","p.value","Decyzja"
"removal_max_median-other_MCFS","removal_med_median-frequency_none",6.66260690394675e-08,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_med_median-other_MCFS",6.67203187908951e-08,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_med_median-other_none",6.68146843904868e-08,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_med_median-other_VI",6.66260690394675e-08,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_med_mice_none",6.68146843904868e-08,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_knn_BORUTA",6.70037636116497e-08,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_knn_MI",6.65319350169531e-08,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_knn_none",6.70037636116497e-08,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_median-frequency_MI",6.70984774722057e-08,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_median-frequency_none",6.67203187908951e-08,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_median-other_BORUTA",6.69091659575903e-08,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_median-other_MCFS",6.67203187908951e-08,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_median-other_MI",6.70037636116497e-08,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_median-other_none",6.68146843904868e-08,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_median-other_VI",6.53186699717988e-08,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_mice_BORUTA",6.70037636116497e-08,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_mice_MI",6.66260690394675e-08,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_mice_none",6.70984774722057e-08,"Odrzucamy H"
"removal_max_median-other_MI","removal_max_knn_BORUTA",2.52355219063418e-07,"Odrzucamy H"
"removal_max_median-other_MI","removal_max_knn_MI",1.3853917555381e-07,"Odrzucamy H"
"removal_max_median-other_MI","removal_max_knn_none",2.88132804286196e-07,"Odrzucamy H"
"removal_max_median-other_MI","removal_max_median-frequency_BORUTA",0.481187783796684,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MI","removal_max_median-frequency_MI",0.78626561333284,"Nie ma podstaw do odrzucenia H"
