"Strategia 1","Strategia 2","p.value","Decyzja"
"removal_max_median-frequency_MI","removal_min_median-other_MI",7.73182377633192e-09,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_median-other_none",7.73182377633192e-09,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_median-other_VI",7.73182377633192e-09,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_mice_BORUTA",7.73182377633192e-09,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_mice_MI",7.73182377633192e-09,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_mice_none",7.73182377633192e-09,"Odrzucamy H"
"removal_max_median-frequency_none","removal_max_knn_BORUTA",0.0432675771680977,"Odrzucamy H"
"removal_max_median-frequency_none","removal_max_knn_MI",0.13593109648097,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_knn_none",0.18405061256663,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_median-frequency_BORUTA",0.166825714227161,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_median-frequency_MI",0.308831341048368,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_median-other_BORUTA",0.615746095306942,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_median-other_MCFS",0.734644503892348,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_median-other_MI",0.881471132299507,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_median-other_none",0.38527771639632,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_median-other_VI",0.489497922059301,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_mice_none",0.744730602863237,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_med_knn_BORUTA",7.81766255627707e-09,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_knn_MI",7.81766255627707e-09,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_knn_none",7.81766255627707e-09,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_median-frequency_BORUTA",7.81766255627707e-09,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_median-frequency_MI",7.81766255627707e-09,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_median-frequency_none",7.81766255627707e-09,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_median-other_MCFS",7.81766255627707e-09,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_median-other_none",7.81766255627707e-09,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_median-other_VI",7.81766255627707e-09,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_mice_none",7.81766255627707e-09,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_knn_BORUTA",7.81766255627707e-09,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_knn_MI",7.81766255627707e-09,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_knn_none",7.81766255627707e-09,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_median-frequency_MI",7.81766255627707e-09,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_median-frequency_none",7.81766255627707e-09,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_median-other_BORUTA",7.81766255627707e-09,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_median-other_MCFS",7.81766255627707e-09,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_median-other_MI",7.81766255627707e-09,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_median-other_none",7.81766255627707e-09,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_median-other_VI",7.81766255627707e-09,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_mice_BORUTA",7.81766255627707e-09,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_mice_MI",7.81766255627707e-09,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_mice_none",7.81766255627707e-09,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_max_knn_BORUTA",0.050610088657308,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_knn_MI",0.197208671147403,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_knn_none",0.183512939848967,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_median-frequency_BORUTA",0.192702156816281,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_median-frequency_MI",0.187168746025042,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_median-frequency_none",0.615746095306942,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_median-other_MCFS",0.514526329450481,"Nie ma podstaw do odrzucenia H"
