"Strategia 1","Strategia 2","p.value","Decyzja"
"removal_max_knn_none","removal_max_mice_none",0.52492858663602,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_med_knn_BORUTA",0.0360221822159726,"Odrzucamy H"
"removal_max_knn_none","removal_med_knn_MI",1.65048382337981e-07,"Odrzucamy H"
"removal_max_knn_none","removal_med_knn_none",0.409289937175198,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_med_median-frequency_BORUTA",0.0720053794278741,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_med_median-frequency_MI",0.00510278626372049,"Odrzucamy H"
"removal_max_knn_none","removal_med_median-frequency_none",1,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_med_median-other_MCFS",0.379264858912782,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_med_median-other_none",0.674942278942444,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_med_median-other_VI",0.818124315201907,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_med_mice_none",4.52607849926538e-06,"Odrzucamy H"
"removal_max_knn_none","removal_min_knn_BORUTA",0.409180025066983,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_min_knn_MI",2.67820722504159e-06,"Odrzucamy H"
"removal_max_knn_none","removal_min_knn_none",0.0238701801501221,"Odrzucamy H"
"removal_max_knn_none","removal_min_median-frequency_MI",0.579147153567079,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_min_median-frequency_none",0.39410435720011,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_min_median-other_BORUTA",0.0600625716970022,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_min_median-other_MCFS",0.364751662832179,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_min_median-other_MI",0.250230133533541,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_min_median-other_none",0.113483659660383,"Nie ma podstaw do odrzucenia H"
"removal_max_knn_none","removal_min_median-other_VI",0.0384785574366968,"Odrzucamy H"
"removal_max_knn_none","removal_min_mice_BORUTA",3.69267265753825e-05,"Odrzucamy H"
"removal_max_knn_none","removal_min_mice_MI",8.55575338654274e-06,"Odrzucamy H"
"removal_max_knn_none","removal_min_mice_none",0.000458372211313016,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_max_knn_BORUTA",0.0143363936967144,"Odrzucamy H"
"removal_max_median-frequency_BORUTA","removal_max_knn_MI",0.92455508561061,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_BORUTA","removal_max_knn_none",0.694850235705694,"Nie ma podstaw do odrzucenia H"
