"Strategia 1","Strategia 2","p.value","Decyzja"
"removal_max_median-frequency_MI","removal_med_median-frequency_BORUTA",0.00600246249641618,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_median-frequency_MI",0.00330960134534901,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_median-frequency_none",0.0178203958205883,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_median-other_MCFS",0.000912239634661353,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_median-other_none",0.0105156776259514,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_median-other_VI",0.0105047743883852,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_med_mice_none",0.00176379464606543,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_knn_BORUTA",0.0292735776469339,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_knn_MI",0.017847235358011,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_knn_none",0.0105193132496618,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_median-frequency_MI",0.000454140320335155,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_median-frequency_none",0.00599773820723152,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_median-other_BORUTA",0.010501141187255,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_median-other_MCFS",0.00176555891194752,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_median-other_MI",0.00176732430206989,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_median-other_none",0.00599773820723152,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_median-other_VI",0.00599773820723152,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_mice_BORUTA",0.00599301593792644,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_mice_MI",0.00330371227388726,"Odrzucamy H"
"removal_max_median-frequency_MI","removal_min_mice_none",0.0033081284932033,"Odrzucamy H"
"removal_max_median-frequency_none","removal_max_knn_BORUTA",0.295948654515554,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_knn_MI",0.924392189562908,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_knn_none",0.807034043655399,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_median-frequency_BORUTA",0.902853158656061,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_median-frequency_MI",0.605794140472101,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_median-other_BORUTA",0.8495038201009,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_median-other_MCFS",0.744986012767898,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_median-other_MI",0.724553939368098,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_median-other_none",0.596845311435666,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_median-other_VI",0.568691251782038,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_max_mice_none",0.79663681776146,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_med_knn_BORUTA",0.0050820311112439,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_knn_MI",0.00176997449564123,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_knn_none",0.00304010575730163,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_median-frequency_BORUTA",0.00177351202377483,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_median-frequency_MI",0.00100745242488061,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_median-frequency_none",0.0050820311112439,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_median-other_MCFS",0.00030261455519104,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_median-other_none",0.00304010575730163,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_median-other_VI",0.00303598329025608,"Odrzucamy H"
"removal_max_median-frequency_none","removal_med_mice_none",0.000557861168071737,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_knn_BORUTA",0.00830614520324582,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_knn_MI",0.00509240278397742,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_knn_none",0.0030414806596144,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_median-frequency_MI",0.000159274217271042,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_median-frequency_none",0.0017717426972385,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_median-other_BORUTA",0.00303460988116149,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_median-other_MCFS",0.000558531661428848,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_median-other_MI",0.000559202716085265,"Odrzucamy H"
